ID_NOMINA,ID_FUNCIONARIO,HORAS_ORDINARIAS,HORAS_EXTRAS,VALOR_HORAS_EXTRAS,VALOR_HORAS_ORDINARIAS
12,5606,96,10,5300,3658
12,5607,96,9,5300,3658
12,5608,96,8,5300,3658
12,5609,96,1,5300,3658
12,5610,96,6,5300,3658
12,5611,96,12,5300,3658
12,5612,96,5,5300,3658
12,5613,96,1,5300,3658
12,5614,96,8,5300,3658
12,5615,96,3,5300,3658
12,5616,96,7,5300,3658
12,5617,96,6,5300,3658
12,5618,96,8,5300,3658
12,5619,96,9,5300,3658
12,5620,96,7,5300,3658
12,5621,96,2,5300,3658
12,5622,96,11,5300,3658
12,5623,96,5,5300,3658
12,5624,96,3,5300,3658
12,5625,96,10,5300,3658
12,5626,96,0,5300,3658
12,5627,96,6,5300,3658
12,5628,96,6,5300,3658
12,5629,96,7,5300,3658
12,5630,96,12,5300,3658
12,5631,96,2,5300,3658
12,5632,96,6,5300,3658
12,5633,96,8,5300,3658
12,5634,96,7,5300,3658
12,5635,96,4,5300,3658
12,5636,96,0,5300,3658
12,5637,96,4,5300,3658
12,5638,96,4,5300,3658
12,5639,96,11,5300,3658
12,5640,96,7,5300,3658
12,5641,96,0,5300,3658
12,5642,96,5,5300,3658
12,5643,96,11,5300,3658
12,5644,96,12,5300,3658
12,5645,96,4,5300,3658
12,5646,96,12,5300,3658
12,5647,96,0,5300,3658
12,5648,96,8,5300,3658
12,5649,96,2,5300,3658
12,5650,96,1,5300,3658
12,5651,96,6,5300,3658
12,5652,96,0,5300,3658
12,5653,96,1,5300,3658
12,5654,96,9,5300,3658
12,5655,96,7,5300,3658
12,5656,96,0,5300,3658
12,5657,96,3,5300,3658
12,5658,96,12,5300,3658
12,5659,96,0,5300,3658
12,5660,96,7,5300,3658
12,5661,96,5,5300,3658
12,5662,96,4,5300,3658
12,5663,96,2,5300,3658
12,5664,96,4,5300,3658
12,5665,96,8,5300,3658
12,5666,96,2,5300,3658
12,5667,96,9,5300,3658
12,5668,96,8,5300,3658
12,5669,96,1,5300,3658
12,5670,96,9,5300,3658
12,5671,96,10,5300,3658
12,5672,96,11,5300,3658
12,5673,96,2,5300,3658
12,5674,96,11,5300,3658
12,5675,96,11,5300,3658
12,5676,96,12,5300,3658
12,5677,96,2,5300,3658
12,5678,96,0,5300,3658
12,5679,96,10,5300,3658
12,5680,96,4,5300,3658
12,5681,96,4,5300,3658
12,5682,96,4,5300,3658
12,5683,96,4,5300,3658
12,5684,96,8,5300,3658
12,5685,96,6,5300,3658
12,5686,96,4,5300,3658
12,5687,96,2,5300,3658
12,5688,96,1,5300,3658
12,5689,96,5,5300,3658
12,5690,96,9,5300,3658
12,5691,96,10,5300,3658
12,5692,96,12,5300,3658
12,5693,96,12,5300,3658
12,5694,96,4,5300,3658
12,5695,96,11,5300,3658
12,5696,96,0,5300,3658
12,5697,96,12,5300,3658
12,5698,96,4,5300,3658
12,5699,96,0,5300,3658
12,5700,96,4,5300,3658
12,5701,96,2,5300,3658
12,5702,96,7,5300,3658
12,5703,96,5,5300,3658
12,5704,96,11,5300,3658
12,5705,96,11,5300,3658
12,5706,96,10,5300,3658
12,5707,96,12,5300,3658
12,5708,96,2,5300,3658
12,5709,96,9,5300,3658
12,5710,96,12,5300,3658
12,5711,96,8,5300,3658
12,5712,96,3,5300,3658
12,5713,96,6,5300,3658
12,5714,96,3,5300,3658
12,5715,96,1,5300,3658
12,5716,96,2,5300,3658
12,5717,96,9,5300,3658
12,5718,96,3,5300,3658
12,5719,96,12,5300,3658
12,5720,96,12,5300,3658
12,5721,96,11,5300,3658
12,5722,96,7,5300,3658
12,5723,96,1,5300,3658
12,5724,96,12,5300,3658
12,5725,96,1,5300,3658
12,5726,96,6,5300,3658
12,5727,96,11,5300,3658
12,5728,96,4,5300,3658
12,5729,96,7,5300,3658
12,5730,96,9,5300,3658
12,5731,96,11,5300,3658
12,5732,96,9,5300,3658
12,5733,96,6,5300,3658
12,5734,96,7,5300,3658
12,5735,96,0,5300,3658
12,5736,96,7,5300,3658
12,5737,96,11,5300,3658
12,5738,96,5,5300,3658
12,5739,96,10,5300,3658
12,5740,96,1,5300,3658
12,5741,96,2,5300,3658
12,5742,96,5,5300,3658
12,5743,96,5,5300,3658
12,5744,96,11,5300,3658
12,5745,96,2,5300,3658
12,5746,96,6,5300,3658
12,5747,96,7,5300,3658
12,5748,96,5,5300,3658
12,5749,96,2,5300,3658
12,5750,96,12,5300,3658
12,5751,96,1,5300,3658
12,5752,96,7,5300,3658
12,5753,96,5,5300,3658
12,5754,96,10,5300,3658
12,5755,96,5,5300,3658
12,5756,96,5,5300,3658
12,5757,96,1,5300,3658
12,5758,96,8,5300,3658
12,5759,96,1,5300,3658
12,5760,96,5,5300,3658
12,5761,96,2,5300,3658
12,5762,96,5,5300,3658
12,5763,96,9,5300,3658
12,5764,96,0,5300,3658
12,5765,96,0,5300,3658
12,5766,96,5,5300,3658
12,5767,96,9,5300,3658
12,5768,96,1,5300,3658
12,5769,96,2,5300,3658
12,5770,96,9,5300,3658
12,5771,96,8,5300,3658
12,5772,96,3,5300,3658
12,5773,96,2,5300,3658
12,5774,96,9,5300,3658
12,5775,96,4,5300,3658
12,5776,96,11,5300,3658
12,5777,96,7,5300,3658
12,5778,96,1,5300,3658
12,5779,96,2,5300,3658
12,5780,96,12,5300,3658
12,5781,96,6,5300,3658
12,5782,96,11,5300,3658
12,5783,96,9,5300,3658
12,5784,96,4,5300,3658
12,5785,96,4,5300,3658
12,5786,96,5,5300,3658
12,5787,96,12,5300,3658
12,5788,96,0,5300,3658
12,5789,96,6,5300,3658
12,5790,96,6,5300,3658
12,5791,96,8,5300,3658
12,5792,96,3,5300,3658
12,5793,96,4,5300,3658
12,5794,96,8,5300,3658
12,5795,96,7,5300,3658
12,5796,96,2,5300,3658
12,5797,96,3,5300,3658
12,5798,96,4,5300,3658
12,5799,96,6,5300,3658
12,5800,96,12,5300,3658
12,5801,96,8,5300,3658
12,5802,96,2,5300,3658
12,5803,96,2,5300,3658
12,5804,96,5,5300,3658
12,5805,96,9,5300,3658
12,5806,96,3,5300,3658
12,5807,96,11,5300,3658
12,5808,96,10,5300,3658
12,5809,96,7,5300,3658
12,5810,96,2,5300,3658
12,5811,96,0,5300,3658
12,5812,96,10,5300,3658
12,5813,96,6,5300,3658
12,5814,96,0,5300,3658
12,5815,96,8,5300,3658
12,5816,96,8,5300,3658
12,5817,96,1,5300,3658
12,5818,96,12,5300,3658
12,5819,96,9,5300,3658
12,5820,96,12,5300,3658
12,5821,96,2,5300,3658
12,5822,96,4,5300,3658
12,5823,96,6,5300,3658
12,5824,96,11,5300,3658
12,5825,96,3,5300,3658
12,5826,96,7,5300,3658
12,5827,96,9,5300,3658
12,5828,96,10,5300,3658
12,5829,96,4,5300,3658
12,5830,96,6,5300,3658
12,5831,96,8,5300,3658
12,5832,96,12,5300,3658
12,5833,96,8,5300,3658
12,5834,96,8,5300,3658
12,5835,96,9,5300,3658
12,5836,96,4,5300,3658
12,5837,96,10,5300,3658
12,5838,96,1,5300,3658
12,5839,96,4,5300,3658
12,5840,96,8,5300,3658
12,5841,96,0,5300,3658
12,5842,96,6,5300,3658
12,5843,96,8,5300,3658
12,5844,96,9,5300,3658
12,5845,96,9,5300,3658
12,5846,96,10,5300,3658
12,5847,96,11,5300,3658
12,5848,96,9,5300,3658
12,5849,96,1,5300,3658
12,5850,96,4,5300,3658
12,5851,96,0,5300,3658
12,5852,96,10,5300,3658
12,5853,96,4,5300,3658
12,5854,96,11,5300,3658
12,5855,96,10,5300,3658
12,5856,96,4,5300,3658
12,5857,96,1,5300,3658
12,5858,96,8,5300,3658
12,5859,96,6,5300,3658
12,5860,96,2,5300,3658
12,5861,96,4,5300,3658
12,5862,96,5,5300,3658
12,5863,96,0,5300,3658
12,5864,96,10,5300,3658
12,5865,96,7,5300,3658
12,5866,96,4,5300,3658
12,5867,96,5,5300,3658
12,5868,96,12,5300,3658
12,5869,96,1,5300,3658
12,5870,96,8,5300,3658
12,5871,96,5,5300,3658
12,5872,96,6,5300,3658
12,5873,96,12,5300,3658
12,5874,96,5,5300,3658
12,5875,96,8,5300,3658
12,5876,96,3,5300,3658
12,5877,96,10,5300,3658
12,5878,96,11,5300,3658
12,5879,96,5,5300,3658
12,5880,96,2,5300,3658
12,5881,96,11,5300,3658
12,5882,96,5,5300,3658
12,5883,96,7,5300,3658
12,5884,96,10,5300,3658
12,5885,96,5,5300,3658
12,5886,96,11,5300,3658
12,5887,96,3,5300,3658
12,5888,96,2,5300,3658
12,5889,96,11,5300,3658
12,5890,96,11,5300,3658
12,5891,96,10,5300,3658
12,5892,96,12,5300,3658
12,5893,96,10,5300,3658
12,5894,96,6,5300,3658
12,5895,96,11,5300,3658
12,5896,96,3,5300,3658
12,5897,96,6,5300,3658
12,5898,96,8,5300,3658
12,5899,96,1,5300,3658
12,5900,96,12,5300,3658
12,5901,96,11,5300,3658
12,5902,96,1,5300,3658
12,5903,96,3,5300,3658
12,5904,96,6,5300,3658
12,5905,96,4,5300,3658
12,5906,96,8,5300,3658
12,5907,96,4,5300,3658
12,5908,96,7,5300,3658
12,5909,96,9,5300,3658
12,5910,96,9,5300,3658
12,5911,96,11,5300,3658
12,5912,96,3,5300,3658
12,5913,96,7,5300,3658
12,5914,96,2,5300,3658
12,5915,96,9,5300,3658
12,5916,96,8,5300,3658
12,5917,96,12,5300,3658
12,5918,96,7,5300,3658
12,5919,96,4,5300,3658
12,5920,96,12,5300,3658
12,5921,96,10,5300,3658
12,5922,96,12,5300,3658
12,5923,96,9,5300,3658
12,5924,96,0,5300,3658
12,5925,96,4,5300,3658
12,5926,96,7,5300,3658
12,5927,96,7,5300,3658
12,5928,96,4,5300,3658
12,5929,96,1,5300,3658
12,5930,96,0,5300,3658
12,5931,96,4,5300,3658
12,5932,96,3,5300,3658
12,5933,96,11,5300,3658
12,5934,96,5,5300,3658
12,5935,96,0,5300,3658
12,5936,96,2,5300,3658
12,5937,96,0,5300,3658
12,5938,96,5,5300,3658
12,5939,96,5,5300,3658
12,5940,96,9,5300,3658
12,5941,96,12,5300,3658
12,5942,96,5,5300,3658
12,5943,96,2,5300,3658
12,5944,96,11,5300,3658
12,5945,96,1,5300,3658
12,5946,96,12,5300,3658
12,5947,96,5,5300,3658
12,5948,96,0,5300,3658
12,5949,96,1,5300,3658
12,5950,96,12,5300,3658
12,5951,96,0,5300,3658
12,5952,96,5,5300,3658
12,5953,96,0,5300,3658
12,5954,96,10,5300,3658
12,5955,96,4,5300,3658
12,5956,96,10,5300,3658
12,5957,96,4,5300,3658
12,5958,96,8,5300,3658
12,5959,96,12,5300,3658
12,5960,96,4,5300,3658
12,5961,96,8,5300,3658
12,5962,96,9,5300,3658
12,5963,96,8,5300,3658
12,5964,96,9,5300,3658
12,5965,96,9,5300,3658
12,5966,96,12,5300,3658
12,5967,96,5,5300,3658
12,5968,96,12,5300,3658
12,5969,96,0,5300,3658
12,5970,96,8,5300,3658
12,5971,96,3,5300,3658
12,5972,96,4,5300,3658
12,5973,96,6,5300,3658
12,5974,96,5,5300,3658
12,5975,96,2,5300,3658
12,5976,96,12,5300,3658
12,5977,96,6,5300,3658
12,5978,96,11,5300,3658
12,5979,96,1,5300,3658
12,5980,96,9,5300,3658
12,5981,96,0,5300,3658
12,5982,96,6,5300,3658
12,5983,96,8,5300,3658
12,5984,96,2,5300,3658
12,5985,96,9,5300,3658
12,5986,96,5,5300,3658
12,5987,96,5,5300,3658
12,5988,96,3,5300,3658
12,5989,96,7,5300,3658
12,5990,96,11,5300,3658
12,5991,96,11,5300,3658
12,5992,96,12,5300,3658
12,5993,96,7,5300,3658
12,5994,96,5,5300,3658
12,5995,96,6,5300,3658
12,5996,96,8,5300,3658
12,5997,96,4,5300,3658
12,5998,96,10,5300,3658
12,5999,96,7,5300,3658
12,6000,96,5,5300,3658
12,6001,96,3,5300,3658
12,6002,96,12,5300,3658
12,6003,96,0,5300,3658
12,6004,96,5,5300,3658
12,6005,96,11,5300,3658
12,6006,96,1,5300,3658
12,6007,96,10,5300,3658
12,6008,96,10,5300,3658
12,6009,96,11,5300,3658
12,6010,96,12,5300,3658
12,6011,96,7,5300,3658
12,6012,96,7,5300,3658
12,6013,96,10,5300,3658
12,6014,96,5,5300,3658
12,6015,96,3,5300,3658
12,6016,96,6,5300,3658
12,6017,96,10,5300,3658
12,6018,96,1,5300,3658
12,6019,96,11,5300,3658
12,6020,96,1,5300,3658
12,6021,96,10,5300,3658
12,6022,96,11,5300,3658
12,6023,96,9,5300,3658
12,6024,96,7,5300,3658
12,6025,96,1,5300,3658
12,6026,96,11,5300,3658
12,6027,96,5,5300,3658
12,6028,96,9,5300,3658
12,6029,96,10,5300,3658
12,6030,96,10,5300,3658
12,6031,96,0,5300,3658
12,6032,96,3,5300,3658
12,6033,96,11,5300,3658
12,6034,96,2,5300,3658
12,6035,96,3,5300,3658
12,6036,96,1,5300,3658
12,6037,96,4,5300,3658
12,6038,96,10,5300,3658
12,6039,96,6,5300,3658
12,6040,96,2,5300,3658
12,6041,96,1,5300,3658
12,6042,96,12,5300,3658
12,6043,96,5,5300,3658
12,6044,96,0,5300,3658
12,6045,96,4,5300,3658
12,6046,96,11,5300,3658
12,6047,96,5,5300,3658
12,6048,96,4,5300,3658
12,6049,96,1,5300,3658
12,6050,96,2,5300,3658
12,6051,96,7,5300,3658
12,6052,96,4,5300,3658
12,6053,96,1,5300,3658
12,6054,96,12,5300,3658
12,6055,96,10,5300,3658
12,6056,96,2,5300,3658
12,6057,96,11,5300,3658
12,6058,96,10,5300,3658
12,6059,96,4,5300,3658
12,6060,96,4,5300,3658
12,6061,96,8,5300,3658
12,6062,96,5,5300,3658
12,6063,96,3,5300,3658
12,6064,96,5,5300,3658
12,6065,96,6,5300,3658
12,6066,96,2,5300,3658
12,6067,96,6,5300,3658
12,6068,96,1,5300,3658
12,6069,96,12,5300,3658
12,6070,96,1,5300,3658
12,6071,96,4,5300,3658
12,6072,96,10,5300,3658
12,6073,96,5,5300,3658
12,6074,96,8,5300,3658
12,6075,96,1,5300,3658
12,6076,96,5,5300,3658
12,6077,96,6,5300,3658
12,6078,96,3,5300,3658
12,6079,96,6,5300,3658
12,6080,96,12,5300,3658
12,6081,96,10,5300,3658
12,6082,96,12,5300,3658
12,6083,96,11,5300,3658
12,6084,96,12,5300,3658
12,6085,96,8,5300,3658
12,6086,96,0,5300,3658
12,6087,96,12,5300,3658
12,6088,96,11,5300,3658
12,6089,96,2,5300,3658
12,6090,96,5,5300,3658
12,6091,96,0,5300,3658
12,6092,96,11,5300,3658
12,6093,96,10,5300,3658
12,6094,96,1,5300,3658
12,6095,96,0,5300,3658
12,6096,96,11,5300,3658
12,6097,96,1,5300,3658
12,6098,96,1,5300,3658
12,6099,96,1,5300,3658
12,6100,96,4,5300,3658
12,6101,96,3,5300,3658
12,6102,96,0,5300,3658
12,6103,96,8,5300,3658
12,6104,96,4,5300,3658
12,6105,96,11,5300,3658
12,6106,96,9,5300,3658
12,6107,96,12,5300,3658
12,6108,96,5,5300,3658
12,6109,96,9,5300,3658
12,6110,96,9,5300,3658
12,6111,96,9,5300,3658
12,6112,96,7,5300,3658
12,6113,96,0,5300,3658
12,6114,96,2,5300,3658
12,6115,96,6,5300,3658
12,6116,96,11,5300,3658
12,6117,96,5,5300,3658
12,6118,96,12,5300,3658
12,6119,96,7,5300,3658
12,6120,96,2,5300,3658
12,6121,96,9,5300,3658
12,6122,96,8,5300,3658
12,6123,96,2,5300,3658
12,6124,96,9,5300,3658
12,6125,96,5,5300,3658
12,6126,96,11,5300,3658
12,6127,96,6,5300,3658
12,6128,96,8,5300,3658
12,6129,96,10,5300,3658
12,6130,96,5,5300,3658
12,6131,96,0,5300,3658
12,6132,96,10,5300,3658
12,6133,96,11,5300,3658
12,6134,96,1,5300,3658
12,6135,96,6,5300,3658
12,6136,96,2,5300,3658
12,6137,96,2,5300,3658
12,6138,96,0,5300,3658
12,6139,96,1,5300,3658
12,6140,96,12,5300,3658
12,6141,96,12,5300,3658
12,6142,96,8,5300,3658
12,6143,96,5,5300,3658
12,6144,96,4,5300,3658
12,6145,96,9,5300,3658
12,6146,96,4,5300,3658
12,6147,96,12,5300,3658
12,6148,96,10,5300,3658
12,6149,96,9,5300,3658
12,6150,96,10,5300,3658
12,6151,96,10,5300,3658
12,6152,96,4,5300,3658
12,6153,96,9,5300,3658
12,6154,96,12,5300,3658
12,6155,96,1,5300,3658
12,6156,96,10,5300,3658
12,6157,96,6,5300,3658
12,6158,96,6,5300,3658
12,6159,96,0,5300,3658
12,6160,96,12,5300,3658
12,6161,96,12,5300,3658
12,6162,96,2,5300,3658
12,6163,96,6,5300,3658
12,6164,96,6,5300,3658
12,6165,96,0,5300,3658
12,6166,96,8,5300,3658
12,6167,96,9,5300,3658
12,6168,96,2,5300,3658
12,6169,96,3,5300,3658
12,6170,96,4,5300,3658
12,6171,96,0,5300,3658
12,6172,96,12,5300,3658
12,6173,96,6,5300,3658
12,6174,96,0,5300,3658
12,6175,96,7,5300,3658
12,6176,96,12,5300,3658
12,6177,96,11,5300,3658
12,6178,96,10,5300,3658
12,6179,96,2,5300,3658
12,6180,96,1,5300,3658
12,6181,96,4,5300,3658
12,6182,96,2,5300,3658
12,6183,96,12,5300,3658
12,6184,96,12,5300,3658
12,6185,96,1,5300,3658
12,6186,96,0,5300,3658
12,6187,96,9,5300,3658
12,6188,96,11,5300,3658
12,6189,96,5,5300,3658
12,6190,96,0,5300,3658
12,6191,96,5,5300,3658
12,6192,96,11,5300,3658
12,6193,96,12,5300,3658
12,6194,96,9,5300,3658
12,6195,96,12,5300,3658
12,6196,96,10,5300,3658
12,6197,96,11,5300,3658
12,6198,96,2,5300,3658
12,6199,96,10,5300,3658
12,6200,96,11,5300,3658
12,6201,96,1,5300,3658
12,6202,96,0,5300,3658
12,6203,96,1,5300,3658
12,6204,96,9,5300,3658
12,6205,96,8,5300,3658
12,6206,96,9,5300,3658
12,6207,96,5,5300,3658
12,6208,96,0,5300,3658
12,6209,96,2,5300,3658
12,6210,96,12,5300,3658
12,6211,96,0,5300,3658
12,6212,96,10,5300,3658
12,6213,96,8,5300,3658
12,6214,96,3,5300,3658
12,6215,96,7,5300,3658
12,6216,96,8,5300,3658
12,6217,96,0,5300,3658
12,6218,96,4,5300,3658
12,6219,96,8,5300,3658
12,6220,96,1,5300,3658
12,6221,96,9,5300,3658
12,6222,96,11,5300,3658
12,6223,96,6,5300,3658
12,6224,96,12,5300,3658
12,6225,96,10,5300,3658
12,6226,96,9,5300,3658
12,6227,96,6,5300,3658
12,6228,96,4,5300,3658
12,6229,96,7,5300,3658
12,6230,96,9,5300,3658
12,6231,96,6,5300,3658
12,6232,96,0,5300,3658
12,6233,96,10,5300,3658
12,6234,96,8,5300,3658
12,6235,96,12,5300,3658
12,6236,96,6,5300,3658
12,6237,96,9,5300,3658
12,6238,96,5,5300,3658
12,6239,96,7,5300,3658
12,6240,96,10,5300,3658
12,6241,96,8,5300,3658
12,6242,96,9,5300,3658
12,6243,96,4,5300,3658
12,6244,96,10,5300,3658
12,6245,96,7,5300,3658
12,6246,96,2,5300,3658
12,6247,96,3,5300,3658
12,6248,96,7,5300,3658
12,6249,96,1,5300,3658
12,6250,96,11,5300,3658
12,6251,96,6,5300,3658
12,6252,96,7,5300,3658
12,6253,96,2,5300,3658
12,6254,96,6,5300,3658
12,6255,96,10,5300,3658
12,6256,96,11,5300,3658
12,6257,96,6,5300,3658
12,6258,96,2,5300,3658
12,6259,96,11,5300,3658
12,6260,96,5,5300,3658
12,6261,96,2,5300,3658
12,6262,96,4,5300,3658
12,6263,96,5,5300,3658
12,6264,96,0,5300,3658
12,6265,96,5,5300,3658
12,6266,96,8,5300,3658
12,6267,96,9,5300,3658
12,6268,96,5,5300,3658
12,6269,96,9,5300,3658
12,6270,96,12,5300,3658
12,6271,96,11,5300,3658
12,6272,96,3,5300,3658
12,6273,96,9,5300,3658
12,6274,96,4,5300,3658
12,6275,96,8,5300,3658
12,6276,96,11,5300,3658
12,6277,96,8,5300,3658
12,6278,96,2,5300,3658
12,6279,96,0,5300,3658
12,6280,96,8,5300,3658
12,6281,96,11,5300,3658
12,6282,96,2,5300,3658
12,6283,96,6,5300,3658
12,6284,96,0,5300,3658
12,6285,96,10,5300,3658
12,6286,96,2,5300,3658
12,6287,96,1,5300,3658
12,6288,96,9,5300,3658
12,6289,96,3,5300,3658
12,6290,96,11,5300,3658
12,6291,96,0,5300,3658
12,6292,96,9,5300,3658
12,6293,96,10,5300,3658
12,6294,96,6,5300,3658
12,6295,96,4,5300,3658
12,6296,96,5,5300,3658
12,6297,96,0,5300,3658
12,6298,96,10,5300,3658
12,6299,96,9,5300,3658
12,6300,96,6,5300,3658
12,6301,96,2,5300,3658
12,6302,96,8,5300,3658
12,6303,96,7,5300,3658
12,6304,96,1,5300,3658
12,6305,96,4,5300,3658
12,6306,96,0,5300,3658
12,6307,96,6,5300,3658
12,6308,96,9,5300,3658
12,6309,96,0,5300,3658
12,6310,96,6,5300,3658
12,6311,96,8,5300,3658
12,6312,96,0,5300,3658
12,6313,96,5,5300,3658
12,6314,96,6,5300,3658
12,6315,96,11,5300,3658
12,6316,96,6,5300,3658
12,6317,96,2,5300,3658
12,6318,96,5,5300,3658
12,6319,96,0,5300,3658
12,6320,96,2,5300,3658
12,6321,96,0,5300,3658
12,6322,96,2,5300,3658
12,6323,96,0,5300,3658
12,6324,96,4,5300,3658
12,6325,96,3,5300,3658
12,6326,96,7,5300,3658
12,6327,96,3,5300,3658
12,6328,96,0,5300,3658
12,6329,96,11,5300,3658
12,6330,96,5,5300,3658
12,6331,96,1,5300,3658
12,6332,96,9,5300,3658
12,6333,96,10,5300,3658
12,6334,96,11,5300,3658
12,6335,96,2,5300,3658
12,6336,96,7,5300,3658
12,6337,96,0,5300,3658
12,6338,96,4,5300,3658
12,6339,96,7,5300,3658
12,6340,96,7,5300,3658
12,6341,96,12,5300,3658
12,6342,96,3,5300,3658
12,6343,96,0,5300,3658
12,6344,96,3,5300,3658
12,6345,96,2,5300,3658
12,6346,96,1,5300,3658
12,6347,96,4,5300,3658
12,6348,96,8,5300,3658
12,6349,96,5,5300,3658
12,6350,96,5,5300,3658
12,6351,96,3,5300,3658
12,6352,96,12,5300,3658
12,6353,96,9,5300,3658
12,6354,96,9,5300,3658
12,6355,96,0,5300,3658
12,6356,96,9,5300,3658
12,6357,96,12,5300,3658
12,6358,96,9,5300,3658
12,6359,96,3,5300,3658
12,6360,96,1,5300,3658
12,6361,96,0,5300,3658
12,6362,96,6,5300,3658
12,6363,96,5,5300,3658
12,6364,96,1,5300,3658
12,6365,96,8,5300,3658
12,6366,96,5,5300,3658
12,6367,96,4,5300,3658
12,6368,96,8,5300,3658
12,6369,96,0,5300,3658
12,6370,96,0,5300,3658
12,6371,96,3,5300,3658
12,6372,96,12,5300,3658
12,6373,96,12,5300,3658
12,6374,96,7,5300,3658
12,6375,96,8,5300,3658
12,6376,96,3,5300,3658
12,6377,96,0,5300,3658
12,6378,96,3,5300,3658
12,6379,96,10,5300,3658
12,6380,96,1,5300,3658
12,6381,96,6,5300,3658
12,6382,96,5,5300,3658
12,6383,96,1,5300,3658
12,6384,96,10,5300,3658
12,6385,96,4,5300,3658
12,6386,96,12,5300,3658
12,6387,96,4,5300,3658
12,6388,96,1,5300,3658
12,6389,96,1,5300,3658
12,6390,96,4,5300,3658
12,6391,96,5,5300,3658
12,6392,96,4,5300,3658
12,6393,96,0,5300,3658
12,6394,96,2,5300,3658
12,6395,96,9,5300,3658
12,6396,96,0,5300,3658
12,6397,96,11,5300,3658
12,6398,96,8,5300,3658
12,6399,96,6,5300,3658
12,6400,96,8,5300,3658
12,6401,96,2,5300,3658
12,6402,96,1,5300,3658
12,6403,96,12,5300,3658
12,6404,96,11,5300,3658
12,6405,96,6,5300,3658
12,6406,96,6,5300,3658
12,6407,96,3,5300,3658
12,6408,96,4,5300,3658
12,6409,96,0,5300,3658
12,6410,96,5,5300,3658
12,6411,96,12,5300,3658
12,6412,96,3,5300,3658
12,6413,96,3,5300,3658
12,6414,96,3,5300,3658
12,6415,96,9,5300,3658
12,6416,96,3,5300,3658
12,6417,96,7,5300,3658
12,6418,96,0,5300,3658
12,6419,96,10,5300,3658
12,6420,96,3,5300,3658
12,6421,96,7,5300,3658
12,6422,96,1,5300,3658
12,6423,96,0,5300,3658
12,6424,96,9,5300,3658
12,6425,96,9,5300,3658
12,6426,96,6,5300,3658
12,6427,96,9,5300,3658
12,6428,96,0,5300,3658
12,6429,96,11,5300,3658
12,6430,96,7,5300,3658
12,6431,96,7,5300,3658
12,6432,96,9,5300,3658
12,6433,96,3,5300,3658
12,6434,96,1,5300,3658
12,6435,96,3,5300,3658
12,6436,96,12,5300,3658
12,6437,96,10,5300,3658
12,6438,96,8,5300,3658
12,6439,96,0,5300,3658
12,6440,96,2,5300,3658
12,6441,96,6,5300,3658
12,6442,96,6,5300,3658
12,6443,96,11,5300,3658
12,6444,96,12,5300,3658
12,6445,96,8,5300,3658
12,6446,96,10,5300,3658
12,6447,96,8,5300,3658
12,6448,96,7,5300,3658
12,6449,96,4,5300,3658
12,6450,96,12,5300,3658
12,6451,96,9,5300,3658
12,6452,96,11,5300,3658
12,6453,96,5,5300,3658
12,6454,96,3,5300,3658
12,6455,96,0,5300,3658
12,6456,96,8,5300,3658
12,6457,96,8,5300,3658
12,6458,96,1,5300,3658
12,6459,96,12,5300,3658
12,6460,96,7,5300,3658
12,6461,96,11,5300,3658
12,6462,96,2,5300,3658
12,6463,96,11,5300,3658
12,6464,96,10,5300,3658
12,6465,96,0,5300,3658
12,6466,96,11,5300,3658
12,6467,96,0,5300,3658
12,6468,96,7,5300,3658
12,6469,96,9,5300,3658
12,6470,96,10,5300,3658
12,6471,96,3,5300,3658
12,6472,96,8,5300,3658
12,6473,96,6,5300,3658
12,6474,96,7,5300,3658
12,6475,96,7,5300,3658
12,6476,96,7,5300,3658
12,6477,96,2,5300,3658
12,6478,96,1,5300,3658
12,6479,96,10,5300,3658
12,6480,96,2,5300,3658
12,6481,96,0,5300,3658
12,6482,96,1,5300,3658
12,6483,96,9,5300,3658
12,6484,96,11,5300,3658
12,6485,96,1,5300,3658
12,6486,96,6,5300,3658
12,6487,96,11,5300,3658
12,6488,96,1,5300,3658
12,6489,96,0,5300,3658
12,6490,96,3,5300,3658
12,6491,96,3,5300,3658
12,6492,96,9,5300,3658
12,6493,96,6,5300,3658
12,6494,96,6,5300,3658
12,6495,96,3,5300,3658
12,6496,96,0,5300,3658
12,6497,96,2,5300,3658
12,6498,96,10,5300,3658
12,6499,96,5,5300,3658
12,6500,96,0,5300,3658
12,6501,96,4,5300,3658
12,6502,96,5,5300,3658
12,6503,96,1,5300,3658
12,6504,96,9,5300,3658
12,6505,96,1,5300,3658
12,6506,96,8,5300,3658
12,6507,96,1,5300,3658
12,6508,96,7,5300,3658
12,6509,96,12,5300,3658
12,6510,96,0,5300,3658
12,6511,96,10,5300,3658
12,6512,96,4,5300,3658
12,6513,96,4,5300,3658
12,6514,96,3,5300,3658
12,6515,96,11,5300,3658
12,6516,96,5,5300,3658
12,6517,96,9,5300,3658
12,6518,96,11,5300,3658
12,6519,96,7,5300,3658
12,6520,96,12,5300,3658
12,6521,96,11,5300,3658
12,6522,96,10,5300,3658
12,6523,96,3,5300,3658
12,6524,96,3,5300,3658
12,6525,96,2,5300,3658
12,6526,96,4,5300,3658
12,6527,96,1,5300,3658
12,6528,96,3,5300,3658
12,6529,96,6,5300,3658
12,6530,96,5,5300,3658
12,6531,96,3,5300,3658
12,6532,96,9,5300,3658
